Date,Comment,tokens_stopword,clean_text,stemmed
2025-12-04T04:02:00Z,"['pak', 'purbaya', 'saya', 'mau', 'coba', 'pak', 'hubungi', 'kmana', 'dites', 'juga', 'gpp']","['purbaya', 'mau', 'coba', 'hubungi', 'kmana', 'dites', 'gpp']",purbaya mau coba hubungi kmana dites gpp,purbaya mau coba hubung kmana tes gpp
2025-12-04T04:00:15Z,"['seorang', 'presiden', 'bisa', 'sukses', 'mempimpin', 'suatu', 'negara', 'bila', 'tangan', 'kiri', 'dan', 'kanannya', 'jalan', 'dan', 'rasa', 'semangat', 'pun', 'hidup', 'untuk', 'rakyatnya', 'bila', 'benar', 'benar', 'pembantu', 'presiden', 'bisa', 'seirama']","['seorang', 'presiden', 'sukses', 'mempimpin', 'suatu', 'negara', 'bila', 'tangan', 'kiri', 'kanannya', 'jalan', 'rasa', 'semangat', 'hidup', 'rakyatnya', 'bila', 'benar', 'benar', 'pembantu', 'presiden', 'seirama']",seorang presiden sukses mempimpin suatu negara bila tangan kiri kanannya jalan rasa semangat hidup rakyatnya bila benar benar pembantu presiden seirama,orang presiden sukses pimpin suatu negara bila tangan kiri kanan jalan rasa semangat hidup rakyat bila benar benar bantu presiden irama
2025-12-04T03:59:57Z,"['tolong', 'dibantu', 'pak', 'presiden', 'prabowo', 'tolong', 'rekrut', 'menteri', 'menteri', 'yang', 'sesuai', 'bidang', 'untuk', 'kementerian', 'yang', 'sangat', 'mendukung', 'perubahan', 'dan', 'program', 'pak', 'purbaya']","['dibantu', 'presiden', 'prabowo', 'rekrut', 'menteri', 'menteri', 'sesuai', 'bidang', 'kementerian', 'sangat', 'mendukung', 'perubahan', 'program', 'purbaya']",dibantu presiden prabowo rekrut menteri menteri sesuai bidang kementerian sangat mendukung perubahan program purbaya,bantu presiden prabowo rekrut menteri menteri sesuai bidang menteri sangat dukung ubah program purbaya
2025-12-04T03:56:53Z,"['mantap', 'terimakasih', 'pak', 'gita', 'pak', 'purbaya']","['mantap', 'terimakasih', 'gita', 'purbaya']",mantap terimakasih gita purbaya,mantap terimakasih gita purbaya
2025-12-04T03:55:17Z,"['suka', 'sekali', 'kalian', 'berdua', 'sehat', 'sehat', 'dan', 'tetap', 'idealis']","['suka', 'sekali', 'kalian', 'berdua', 'sehat', 'sehat', 'tetap', 'idealis']",suka sekali kalian berdua sehat sehat tetap idealis,suka sekali kalian dua sehat sehat tetap idealis
2025-12-04T03:53:07Z,"['terimakasih', 'loh', 'pak']","['terimakasih', 'loh']",terimakasih loh,terimakasih loh
2025-12-04T03:51:25Z,"['allah', 'tuhan', 'panjang', 'kan', 'umur', 'bapak', 'keren', 'ini', 'dan', 'sehatkan', 'mereka', 'selalu', 'dan', 'permudah', 'urusan', 'mereka', 'untuk', 'membangun', 'negara', 'indonesia', 'ini', 'allah', 'amin']","['allah', 'tuhan', 'panjang', 'kan', 'umur', 'keren', 'sehatkan', 'selalu', 'permudah', 'urusan', 'membangun', 'negara', 'indonesia', 'allah', 'amin']",allah tuhan panjang kan umur keren sehatkan selalu permudah urusan membangun negara indonesia allah amin,allah tuhan panjang kan umur keren sehat selalu mudah urus bangun negara indonesia allah amin
2025-12-04T03:50:09Z,"['beliau', 'memakai', 'kesombongannya', 'tanpa', 'menyenggol', 'orang', 'lain', 'proud', 'pak', 'menterii']","['beliau', 'memakai', 'kesombongannya', 'menyenggol', 'orang', 'proud', 'menterii']",beliau memakai kesombongannya menyenggol orang proud menterii,beliau pakai sombong senggol orang proud menteri
2025-12-04T03:46:01Z,"['kita', 'butuh', 'lebih', 'banyak', 'manusia', 'seperti', 'pak', 'purbaya']","['butuh', 'lebih', 'banyak', 'manusia', 'purbaya']",butuh lebih banyak manusia purbaya,butuh lebih banyak manusia purbaya
2025-12-04T03:42:50Z,"['love', 'pak', 'purbaya']","['love', 'purbaya']",love purbaya,love purbaya
2025-12-04T03:40:56Z,"['hebat', 'dapat', 'ilmu', 'yang', 'sangat', 'berbobot', 'level', 'dasar', 'sampai', 'high', 'level', 'dan', 'sangat', 'mudah', 'dimengerti', 'oleh', 'orang', 'awam', 'seperti', 'saya']","['hebat', 'ilmu', 'sangat', 'berbobot', 'level', 'dasar', 'high', 'level', 'sangat', 'mudah', 'dimengerti', 'orang', 'awam']",hebat ilmu sangat berbobot level dasar high level sangat mudah dimengerti orang awam,hebat ilmu sangat bobot level dasar high level sangat mudah erti orang awam
2025-12-04T03:40:24Z,"['keren', 'pak', 'purbaya']","['keren', 'purbaya']",keren purbaya,keren purbaya
2025-12-04T03:39:55Z,"['memang', 'pinter', 'memang', 'pak', 'pur']","['memang', 'pinter', 'memang', 'purbaya']",memang pinter memang purbaya,memang pinter memang purbaya
2025-12-04T03:38:54Z,"['podcash', 'berat', 'tapi', 'berbobot', 'terimakasih', 'atas', 'kontribusi', 'kalian', 'untuk', 'nkri', 'tercintaa']","['podcash', 'berat', 'berbobot', 'terimakasih', 'atas', 'kontribusi', 'kalian', 'nkri', 'tercintaa']",podcash berat berbobot terimakasih atas kontribusi kalian nkri tercintaa,podcash berat bobot terimakasih atas kontribusi kalian nkri tercintaa
2025-12-04T03:37:55Z,"['pak', 'purbaya', 'ternyata', 'dulunya', 'seperti', 'tirta', 'dari', 'situlah', 'beliau', 'berdua', 'bisa', 'sampai', 'sekarang']","['purbaya', 'ternyata', 'tirta', 'situlah', 'beliau', 'berdua', 'sekarang']",purbaya ternyata tirta situlah beliau berdua sekarang,purbaya nyata tirta situ beliau dua sekarang
2025-12-04T03:36:39Z,"['yang', 'dapat', 'isinya', 'adalah', 'ngebetulin', 'ngebetulin', 'berarti', 'yang', 'kemarin']","['isinya', 'ngebetulin', 'ngebetulin', 'berarti', 'kemarin']",isinya ngebetulin ngebetulin berarti kemarin,isi ngebetulin ngebetulin arti kemarin
2025-12-04T03:36:30Z,"['terima', 'kasih', 'pak', 'gita', 'dan', 'pak', 'purbaya', 'obrolannya', 'terlalu', 'eksklusif', 'dan', 'sangat', 'mudah', 'dimengerti']","['terima', 'kasih', 'gita', 'purbaya', 'obrolannya', 'terlalu', 'eksklusif', 'sangat', 'mudah', 'dimengerti']",terima kasih gita purbaya obrolannya terlalu eksklusif sangat mudah dimengerti,terima kasih gita purbaya obrol terlalu eksklusif sangat mudah erti
2025-12-04T03:34:40Z,"['kalo', 'emak', 'yang', 'ono', 'bisa', 'nya', 'cuma', 'ngutang', 'sampai', 'naikin', 'pajak']","['kalo', 'emak', 'ono', 'cuma', 'ngutang', 'naikin', 'pajak']",kalo emak ono cuma ngutang naikin pajak,kalo emak ono cuma ngutang naikin pajak
2025-12-04T03:29:17Z,"['this', 'conversation', 'arouse', 'inner', 'drive', 'work', 'hard', 'contribute', 'not', 'only', 'welfare', 'but', 'also', 'indonesia']","['this', 'conversation', 'arouse', 'inner', 'drive', 'work', 'hard', 'contribute', 'not', 'only', 'welfare', 'but', 'also', 'indonesia']",this conversation arouse inner drive work hard contribute not only welfare but also indonesia,this conversation arouse inner drive work hard contribute not only welfare but also indonesia
2025-12-04T03:28:32Z,"['berat', 'anying', 'kuliah', 'ini', 'mah']","['berat', 'anying', 'kuliah', 'mah']",berat anying kuliah mah,berat anying kuliah mah
2025-12-04T03:27:51Z,"['pak', 'gita', 'tolong', 'undang', 'mentri', 'yang', 'menjabat', 'biar', 'bisa', 'liat', 'seberapa', 'mereka', 'memahami', 'bidang', 'kementrian', 'mereka', 'kulik', 'dri', 'teori', 'implementasi', 'sampai', 'hal', 'lainnya', 'klau', 'ada', 'yang', 'nolak', 'boleh', 'dispill', 'juga', 'pak', 'biar', 'publik', 'yang', 'nilai']","['gita', 'undang', 'mentri', 'menjabat', 'biar', 'liat', 'seberapa', 'memahami', 'bidang', 'kementrian', 'kulik', 'dri', 'teori', 'implementasi', 'lainnya', 'klau', 'nolak', 'dispill', 'biar', 'publik', 'nilai']",gita undang mentri menjabat biar liat seberapa memahami bidang kementrian kulik dri teori implementasi lainnya klau nolak dispill biar publik nilai,gita undang tri jabat biar liat berapa paham bidang tri lik dri teori implementasi lain klau nolak dispill biar publik nilai
2025-12-04T05:05:29Z,['setuju'],['setuju'],setuju,tuju
2025-12-06T03:38:40Z,"['pak', 'mentan', 'boleh', 'tuh']","['mentan', 'tuh']",mentan tuh,tan tuh
2025-12-04T03:27:43Z,"['kalau', 'orang', 'berkualitas', 'berdiskusi', 'sangat', 'enak', 'untuk', 'disimak', 'orang', 'yang', 'begini', 'lah', 'yang', 'diperlukan', 'indonesia', 'bukan', 'para', 'penjilat', 'berotak', 'kosong']","['kalau', 'orang', 'berkualitas', 'berdiskusi', 'sangat', 'enak', 'disimak', 'orang', 'begini', 'diperlukan', 'indonesia', 'bukan', 'penjilat', 'berotak', 'kosong']",kalau orang berkualitas berdiskusi sangat enak disimak orang begini diperlukan indonesia bukan penjilat berotak kosong,kalau orang kualitas diskus sangat enak simak orang begini perlu indonesia bukan jilat otak kosong
2025-12-04T03:25:41Z,"['rakyat', 'disuguhi', 'daging']","['rakyat', 'disuguhi', 'daging']",rakyat disuguhi daging,rakyat suguh daging
2025-12-04T03:24:09Z,"['tolong', 'bapak', 'purbaya', 'dan', 'bapak', 'presiden', 'prabowo', 'siapapun', 'presidennya', 'atau', 'pemimpin', 'negeri', 'ini', 'tolong', 'bantu', 'tingkatkan', 'sdm', 'negeri', 'ini', 'agar', 'anak', 'cucu', 'kelak', 'bisa', 'bertahan', 'menghadapi', 'masa', 'depan', 'negeri', 'ini', 'dan', 'kedaulatan', 'negeri', 'ini']","['purbaya', 'presiden', 'prabowo', 'siapapun', 'presidennya', 'pemimpin', 'negeri', 'bantu', 'tingkatkan', 'sdm', 'negeri', 'anak', 'cucu', 'kelak', 'bertahan', 'menghadapi', 'masa', 'depan', 'negeri', 'kedaulatan', 'negeri']",purbaya presiden prabowo siapapun presidennya pemimpin negeri bantu tingkatkan sdm negeri anak cucu kelak bertahan menghadapi masa depan negeri kedaulatan negeri,purbaya presiden prabowo siapa presiden pimpin negeri bantu tingkat sdm negeri anak cucu kelak tahan hadap masa depan negeri daulat negeri
2025-12-04T03:23:07Z,"['pak', 'president', 'secepatnya', 'laksana', 'walau', 'bertahap', 'indonesia', 'kita', 'butuh', 'orang', 'pintar', 'dan', 'baik', 'doktrin', 'mereka', 'yang', 'dididik', 'nanti', 'cinta', 'negara']","['president', 'secepatnya', 'laksana', 'bertahap', 'indonesia', 'butuh', 'orang', 'pintar', 'baik', 'doktrin', 'dididik', 'cinta', 'negara']",president secepatnya laksana bertahap indonesia butuh orang pintar baik doktrin dididik cinta negara,president cepat laksana tahap indonesia butuh orang pintar baik doktrin didik cinta negara
2025-12-04T03:22:24Z,"['matur', 'nuwun', 'pak', 'gita']","['matur', 'nuwun', 'gita']",matur nuwun gita,matur nuwun gita
2025-12-04T03:21:11Z,"['tks', 'podcastnya']","['tks', 'podcastnya']",tks podcastnya,tks podcastnya
2025-12-04T03:20:16Z,"['podcast', 'yang', 'sangat', 'berkualitas', 'terimakasih', 'gita', 'purbaya']","['podcast', 'sangat', 'berkualitas', 'terimakasih', 'gita', 'purbaya']",podcast sangat berkualitas terimakasih gita purbaya,podcast sangat kualitas terimakasih gita purbaya
2025-12-04T03:18:37Z,"['berasa', 'pinter', 'nih', 'dengerin', 'podcast', 'ini', 'pdhl', 'tidak', 'mengerti', 'amat', 'pokoke', 'pak', 'purbaya', 'ngomong', 'ikutan', 'positive', 'vibes', 'aja', 'bismillah', 'pak', 'indonesia', 'bisa']","['berasa', 'pinter', 'nih', 'dengerin', 'podcast', 'pdhl', 'tidak', 'mengerti', 'pokoke', 'purbaya', 'ngomong', 'ikutan', 'positive', 'vibes', 'aja', 'bismillah', 'indonesia']",berasa pinter nih dengerin podcast pdhl tidak mengerti pokoke purbaya ngomong ikutan positive vibes aja bismillah indonesia,asa pinter nih dengerin podcast pdhl tidak erti pokoke purbaya ngomong ikut positive vibes aja bismillah indonesia
2025-12-04T03:17:57Z,"['sri', 'mulyani', 'asu']","['sri', 'mulyani', 'asu']",sri mulyani asu,sri mulyani asu
2025-12-04T03:17:07Z,"['ada', 'obrolan', 'yang', 'sangat', 'dalam', 'tentang', 'gaji', 'guru', 'semoga', 'masa', 'depan', 'pendidikan', 'indonesia', 'kedepan', 'lebih', 'baik', 'dengan', 'guru', 'yang', 'kesejahteraan', 'nya', 'terjamin']","['obrolan', 'sangat', 'gaji', 'guru', 'semoga', 'masa', 'depan', 'pendidikan', 'indonesia', 'kedepan', 'lebih', 'baik', 'guru', 'kesejahteraan', 'terjamin']",obrolan sangat gaji guru semoga masa depan pendidikan indonesia kedepan lebih baik guru kesejahteraan terjamin,obrol sangat gaji guru moga masa depan didik indonesia depan lebih baik guru sejahtera jamin
2025-12-04T03:14:07Z,"['mewah', 'sekali', 'ini', 'pak', 'gita', 'tamu', 'dan', 'isi', 'pembicaraan', 'nya', 'terima', 'kasih']","['mewah', 'sekali', 'gita', 'tamu', 'isi', 'pembicaraan', 'terima', 'kasih']",mewah sekali gita tamu isi pembicaraan terima kasih,mewah sekali gita tamu isi bicara terima kasih
2025-12-04T03:12:42Z,"['podcast', 'rasa', 'rapat', 'kabinet']","['podcast', 'rasa', 'rapat', 'kabinet']",podcast rasa rapat kabinet,podcast rasa rapat kabinet
2025-12-04T03:12:05Z,"['sangat', 'menginspirasi', 'orang', 'hebat', 'ini', 'keren', 'terima', 'kasih', 'endgame']","['sangat', 'menginspirasi', 'orang', 'hebat', 'keren', 'terima', 'kasih', 'endgame']",sangat menginspirasi orang hebat keren terima kasih endgame,sangat inspirasi orang hebat keren terima kasih endgame
2025-12-04T03:11:38Z,"['gila', 'daging', 'semua', 'isinya']","['gila', 'daging', 'semua', 'isinya']",gila daging semua isinya,gila daging semua isi
2025-12-04T03:11:03Z,"['semoga', 'kedepannya', 'guru', 'masa', 'depannya', 'cerah', 'insyaa', 'allah', 'pak', 'purbaya', 'akan', 'mewujudkan', 'gaji', 'guru', 'lebih', 'manusiawi']","['semoga', 'kedepannya', 'guru', 'masa', 'depannya', 'cerah', 'insyaa', 'allah', 'purbaya', 'mewujudkan', 'gaji', 'guru', 'lebih', 'manusiawi']",semoga kedepannya guru masa depannya cerah insyaa allah purbaya mewujudkan gaji guru lebih manusiawi,moga depan guru masa depan cerah insyaa allah purbaya wujud gaji guru lebih manusiawi
2025-12-04T03:09:42Z,"['gibran', 'faham', 'tidak', 'apa', 'yang', 'mereka', 'omongin']","['gibran', 'faham', 'tidak', 'apa', 'omongin']",gibran faham tidak apa omongin,gibran faham tidak apa omongin
2025-12-04T03:32:23Z,"['sebenar', 'benarnya', 'kamu', 'itu', 'wajib', 'ngaca', 'diri', 'dan', 'ngaji', 'diri', 'faham', 'kah']","['sebenar', 'benarnya', 'kamu', 'wajib', 'ngaca', 'diri', 'ngaji', 'diri', 'faham']",sebenar benarnya kamu wajib ngaca diri ngaji diri faham,benar benar kamu wajib ngaca diri ngaji diri faham
2025-12-04T03:08:35Z,"['plot', 'twist', 'quot', 'ternyata', 'genzi', 'quot', 'pak', 'gita', 'kaget', 'juga', 'kwwkw']","['plot', 'twist', 'ternyata', 'genzi', 'gita', 'kaget', 'kwwkw']",plot twist ternyata genzi gita kaget kwwkw,plot twist nyata genzi gita kaget kwwkw
2025-12-04T03:07:41Z,"['sehat', 'sehat', 'bapak', 'berdua']","['sehat', 'sehat', 'berdua']",sehat sehat berdua,sehat sehat dua
2025-12-04T03:07:39Z,"['kasih', 'jempol', 'dulu', 'baru', 'liat', 'start', 'nya', 'saja', 'sudah', 'menarik', 'begini', 'salute', 'dah']","['kasih', 'jempol', 'dulu', 'baru', 'liat', 'start', 'menarik', 'begini', 'salute', 'dah']",kasih jempol dulu baru liat start menarik begini salute dah,kasih jempol dulu baru liat start tarik begini salute dah
2025-12-04T03:07:01Z,"['senang', 'sekali', 'dengan', 'vidio', 'ini']","['senang', 'sekali', 'vidio']",senang sekali vidio,senang sekali vidio
2025-12-04T03:05:58Z,"['fans', 'pak', 'purbaya']","['fans', 'purbaya']",fans purbaya,fans purbaya
2025-12-04T03:05:30Z,"['gila', 'ini', 'obrolan']","['gila', 'obrolan']",gila obrolan,gila obrol
2025-12-04T03:04:57Z,"['guys', 'kita', 'boleh', 'yah', 'tau', 'ini', 'semua']","['guys', 'yah', 'tau', 'semua']",guys yah tau semua,guys yah tau semua
2025-12-04T03:04:04Z,"['puncak', 'tanggungjawab', 'dari', 'semua', 'kepakaran', 'adalah', 'ilmu', 'ekonomi']","['puncak', 'tanggungjawab', 'semua', 'kepakaran', 'ilmu', 'ekonomi']",puncak tanggungjawab semua kepakaran ilmu ekonomi,puncak tanggungjawab semua pakar ilmu ekonomi
2025-12-04T03:03:02Z,"['ini', 'obroloan', 'mahal', 'ini']","['obroloan', 'mahal']",obroloan mahal,obroloan mahal
2025-12-04T02:59:10Z,"['menarik', 'trnyata', 'ekonomi', 'kalo', 'pake', 'bahasa', 'pur']","['menarik', 'trnyata', 'ekonomi', 'kalo', 'pake', 'bahasa', 'purbaya']",menarik trnyata ekonomi kalo pake bahasa purbaya,tarik trnyata ekonomi kalo pake bahasa purbaya
2025-12-04T02:55:29Z,"['negara', 'kita', 'banyak', 'lulusan', 'ekonomi', 'sedikit', 'lulusan', 'teknik']","['negara', 'banyak', 'lulusan', 'ekonomi', 'sedikit', 'lulusan', 'teknik']",negara banyak lulusan ekonomi sedikit lulusan teknik,negara banyak lulus ekonomi sedikit lulus teknik
2025-12-04T02:52:52Z,"['was', 'brilliant']","['was', 'brilliant']",was brilliant,was brilliant
2025-12-04T02:51:41Z,"['sangat', 'berkelas']","['sangat', 'berkelas']",sangat berkelas,sangat kelas
2025-12-04T02:50:36Z,"['dengarkan', 'orang', 'pintar', 'bicara', 'rasanyabtdk', 'pingin', 'selesai', 'obrolannya', 'semoga', 'indonesia', 'terbit', 'orang', 'seperti', 'ini', 'pintar', 'jujur', 'dan', 'cinta', 'indonesia', 'dan', 'rakyat', 'aamiin']","['dengarkan', 'orang', 'pintar', 'bicara', 'rasanyabtdk', 'pingin', 'selesai', 'obrolannya', 'semoga', 'indonesia', 'terbit', 'orang', 'pintar', 'jujur', 'cinta', 'indonesia', 'rakyat', 'aamiin']",dengarkan orang pintar bicara rasanyabtdk pingin selesai obrolannya semoga indonesia terbit orang pintar jujur cinta indonesia rakyat aamiin,dengar orang pintar bicara rasanyabtdk pingin selesai obrol moga indonesia terbit orang pintar jujur cinta indonesia rakyat aamiin
2025-12-04T02:48:29Z,"['pak', 'pur', 'berusaha', 'menjaga', 'image', 'pak', 'prabowo']","['purbaya', 'berusaha', 'menjaga', 'image', 'prabowo']",purbaya berusaha menjaga image prabowo,purbaya usaha jaga image prabowo
2025-12-04T02:47:53Z,"['fufufafa', 'apa', 'bisa', 'membuat', 'narasi', 'seperti', 'ini']","['fufufafa', 'apa', 'membuat', 'narasi']",fufufafa apa membuat narasi,fufufafa apa buat narasi
2025-12-04T02:47:51Z,"['terimakasih', 'git', 'dan', 'pur', 'percakapan', 'ini', 'adalah', 'sebuah', 'simbol', 'optimisme', 'sebagai', 'energi', 'tumbuh', 'kembang', 'ekonomi', 'kedepan', 'absolutely', 'ini', 'adalah', 'forum', 'diskusi', 'yang', 'sungguh', 'sangat', 'berpengaruh', 'untuk', 'setiap', 'kebijakan', 'pemerintah']","['terimakasih', 'git', 'purbaya', 'percakapan', 'sebuah', 'simbol', 'optimisme', 'energi', 'tumbuh', 'kembang', 'ekonomi', 'kedepan', 'absolutely', 'forum', 'diskusi', 'sungguh', 'sangat', 'berpengaruh', 'kebijakan', 'pemerintah']",terimakasih git purbaya percakapan sebuah simbol optimisme energi tumbuh kembang ekonomi kedepan absolutely forum diskusi sungguh sangat berpengaruh kebijakan pemerintah,terimakasih git purbaya cakap buah simbol optimisme energi tumbuh kembang ekonomi depan absolutely forum diskusi sungguh sangat pengaruh bijak perintah
2025-12-04T02:47:05Z,"['kuliah', 'sks', 'dulu']","['kuliah', 'sks', 'dulu']",kuliah sks dulu,kuliah sks dulu
2025-12-04T02:46:55Z,"['wah', 'baru', 'ini', 'ngefans', 'sama', 'mentri', 'kereen', 'bapak', 'berdua']","['wah', 'baru', 'ngefans', 'sama', 'mentri', 'kereen', 'berdua']",wah baru ngefans sama mentri kereen berdua,wah baru ngefans sama tri kereen dua
2025-12-04T02:44:23Z,"['sekali', 'lagi', 'membuktikan', 'bahwa', 'orang', 'yang', 'quot', 'tekun', 'quot', 'akan', 'dengan', 'mudah', 'menjadi', 'orang', 'quot', 'pintar', 'quot', 'betul', 'bahwa', 'ada', 'quot', 'orang', 'pintar', 'dari', 'orok', 'quot', 'tapi', 'orang', 'tekun', 'mampu', 'mengejar', 'bahkan', 'melampaui', 'jenis', 'orang', 'yang', 'seperti', 'itu']","['sekali', 'membuktikan', 'orang', 'tekun', 'mudah', 'menjadi', 'orang', 'pintar', 'betul', 'orang', 'pintar', 'orok', 'orang', 'tekun', 'mampu', 'mengejar', 'bahkan', 'melampaui', 'jenis', 'orang']",sekali membuktikan orang tekun mudah menjadi orang pintar betul orang pintar orok orang tekun mampu mengejar bahkan melampaui jenis orang,sekali bukti orang tekun mudah jadi orang pintar betul orang pintar orok orang tekun mampu kejar bahkan lampau jenis orang
2025-12-04T02:42:03Z,"['kalau', 'ekonomi', 'bagus', 'semoga', 'rakyat', 'suka', 'bayar', 'pajak', 'pak']","['kalau', 'ekonomi', 'bagus', 'semoga', 'rakyat', 'suka', 'bayar', 'pajak']",kalau ekonomi bagus semoga rakyat suka bayar pajak,kalau ekonomi bagus moga rakyat suka bayar pajak
2025-12-04T02:41:21Z,"['nama', 'bukunya', 'apa', 'saya', 'agak', 'kurang', 'jelas', 'dengernya']","['nama', 'bukunya', 'apa', 'kurang', 'jelas', 'dengernya']",nama bukunya apa kurang jelas dengernya,nama buku apa kurang jelas dengernya
2025-12-04T04:16:59Z,"['macroeconomics', 'self', 'fulfilling', 'prophecies', 'roger', 'farmer']","['macroeconomics', 'self', 'fulfilling', 'prophecies', 'roger', 'farmer']",macroeconomics self fulfilling prophecies roger farmer,macroeconomics self fulfilling prophecies roger farmer
2025-12-04T06:47:53Z,"['thanks', 'pak', 'gita', 'appreciate', 'really', 'enjoying', 'your', 'podcast', 'anyway', 'just', 'input', 'maybe', 'would', 'better', 'whenever', 'the', 'speaker', 'mentions', 'book', 'title', 'you', 'could', 'highlight', 'the', 'screen', 'similar', 'what', 'the', 'reading', 'chamber', 'does', 'their', 'show']","['thanks', 'gita', 'appreciate', 'really', 'enjoying', 'your', 'podcast', 'anyway', 'just', 'input', 'maybe', 'would', 'better', 'whenever', 'the', 'speaker', 'mentions', 'book', 'title', 'you', 'could', 'highlight', 'the', 'screen', 'similar', 'what', 'the', 'reading', 'chamber', 'does', 'their', 'show']",thanks gita appreciate really enjoying your podcast anyway just input maybe would better whenever the speaker mentions book title you could highlight the screen similar what the reading chamber does their show,thanks gita appreciate really enjoying your podcast anyway just input maybe would better whenever the speaker mentions book title you could highlight the screen similar what the reading chamber does their show
